Source;Target;Weight;Label;Type
53;36;0.6719856262207031;53 to 36;Undirected
53;37;0.619029700756073;53 to 37;Undirected
53;38;0.6186389923095703;53 to 38;Undirected
53;39;0.7180565595626831;53 to 39;Undirected
53;40;0.6811315417289734;53 to 40;Undirected
53;41;0.6159278750419617;53 to 41;Undirected
53;42;0.5637161731719971;53 to 42;Undirected
53;43;0.6185488104820251;53 to 43;Undirected
53;44;0.7434231042861938;53 to 44;Undirected
53;45;0.5712841749191284;53 to 45;Undirected
53;47;0.6662949919700623;53 to 47;Undirected
53;48;0.6039234399795532;53 to 48;Undirected
53;49;0.8147158622741699;53 to 49;Undirected
53;52;0.73281329870224;53 to 52;Undirected
53;55;0.6456355452537537;53 to 55;Undirected
53;56;0.5256819725036621;53 to 56;Undirected
53;57;0.6304405331611633;53 to 57;Undirected
53;58;0.5740069150924683;53 to 58;Undirected
53;59;0.6935951709747314;53 to 59;Undirected
53;63;0.5081879496574402;53 to 63;Undirected
53;64;0.6304540634155273;53 to 64;Undirected
53;65;0.6425574421882629;53 to 65;Undirected
53;66;0.606259822845459;53 to 66;Undirected
53;67;0.759354829788208;53 to 67;Undirected
53;69;0.5726531147956848;53 to 69;Undirected
53;70;0.6444885730743408;53 to 70;Undirected
53;71;0.5461210608482361;53 to 71;Undirected
53;72;0.6973482370376587;53 to 72;Undirected
53;73;0.5727448463439941;53 to 73;Undirected
53;75;0.6813855171203613;53 to 75;Undirected
53;77;0.5501940250396729;53 to 77;Undirected
53;80;0.5996748208999634;53 to 80;Undirected
53;81;0.7084324359893799;53 to 81;Undirected
53;83;0.6171504259109497;53 to 83;Undirected
53;84;0.6806302666664124;53 to 84;Undirected
53;85;0.6847187876701355;53 to 85;Undirected
53;86;0.6679865121841431;53 to 86;Undirected
53;87;0.661677896976471;53 to 87;Undirected
53;90;0.5081515312194824;53 to 90;Undirected
53;91;0.5217931270599365;53 to 91;Undirected
53;92;0.69088214635849;53 to 92;Undirected
53;93;0.5158084630966187;53 to 93;Undirected
53;96;0.6130272150039673;53 to 96;Undirected
53;97;0.7434800267219543;53 to 97;Undirected
53;98;0.5986683964729309;53 to 98;Undirected
53;99;0.6940115094184875;53 to 99;Undirected
53;101;0.5816736817359924;53 to 101;Undirected
53;102;0.697237491607666;53 to 102;Undirected
53;103;0.7848369479179382;53 to 103;Undirected
53;104;0.5897917151451111;53 to 104;Undirected
53;106;0.7968100309371948;53 to 106;Undirected
53;107;0.5781965851783752;53 to 107;Undirected
53;108;0.703603208065033;53 to 108;Undirected
53;110;0.654660701751709;53 to 110;Undirected
53;111;0.5704359412193298;53 to 111;Undirected
53;113;0.6291691064834595;53 to 113;Undirected
53;119;0.5848219990730286;53 to 119;Undirected
53;120;0.5642208456993103;53 to 120;Undirected
53;122;0.5590296387672424;53 to 122;Undirected
53;130;0.7096371650695801;53 to 130;Undirected
53;134;0.6397409439086914;53 to 134;Undirected
53;135;0.5262289643287659;53 to 135;Undirected
53;141;0.5841426849365234;53 to 141;Undirected
53;147;0.5945183634757996;53 to 147;Undirected
53;150;0.5122578740119934;53 to 150;Undirected
53;152;0.5870258212089539;53 to 152;Undirected
53;153;0.5097896456718445;53 to 153;Undirected
53;155;0.6109851002693176;53 to 155;Undirected
53;162;0.5324583649635315;53 to 162;Undirected
53;187;0.600446879863739;53 to 187;Undirected
53;192;0.5484657287597656;53 to 192;Undirected
54;34;0.5547993779182434;54 to 34;Undirected
54;36;0.6658865809440613;54 to 36;Undirected
54;37;0.5103702545166016;54 to 37;Undirected
54;39;0.6052609086036682;54 to 39;Undirected
54;40;0.6942865252494812;54 to 40;Undirected
54;43;0.5949441194534302;54 to 43;Undirected
54;44;0.6366199254989624;54 to 44;Undirected
54;48;0.5698623657226562;54 to 48;Undirected
54;49;0.6320768594741821;54 to 49;Undirected
54;55;0.5277916193008423;54 to 55;Undirected
54;61;0.5201303958892822;54 to 61;Undirected
54;63;0.6210078597068787;54 to 63;Undirected
54;64;0.5449106693267822;54 to 64;Undirected
54;69;0.6392762660980225;54 to 69;Undirected
54;72;0.6062991619110107;54 to 72;Undirected
54;75;0.5324564576148987;54 to 75;Undirected
54;77;0.5037052631378174;54 to 77;Undirected
54;78;0.7816340923309326;54 to 78;Undirected
54;79;0.7816340923309326;54 to 79;Undirected
54;81;0.5571671724319458;54 to 81;Undirected
54;83;0.570027232170105;54 to 83;Undirected
54;84;0.5728029012680054;54 to 84;Undirected
54;96;0.6875506043434143;54 to 96;Undirected
54;97;0.5375889539718628;54 to 97;Undirected
54;98;0.560368001461029;54 to 98;Undirected
54;101;0.7642141580581665;54 to 101;Undirected
54;104;0.5811711549758911;54 to 104;Undirected
54;105;0.5472495555877686;54 to 105;Undirected
54;106;0.5463277101516724;54 to 106;Undirected
54;107;0.5689601898193359;54 to 107;Undirected
54;108;0.6933540105819702;54 to 108;Undirected
54;110;0.5336337685585022;54 to 110;Undirected
54;147;0.7069175243377686;54 to 147;Undirected
54;183;0.5015867352485657;54 to 183;Undirected
55;3;0.528060793876648;55 to 3;Undirected
55;6;0.5278921127319336;55 to 6;Undirected
55;33;0.538851797580719;55 to 33;Undirected
55;34;0.6498106718063354;55 to 34;Undirected
55;35;0.8309151530265808;55 to 35;Undirected
55;36;0.7747988700866699;55 to 36;Undirected
55;37;0.6599560976028442;55 to 37;Undirected
55;38;0.7014322280883789;55 to 38;Undirected
55;39;0.8126966953277588;55 to 39;Undirected
55;40;0.7485119104385376;55 to 40;Undirected
55;41;0.5337960124015808;55 to 41;Undirected
55;42;0.564278781414032;55 to 42;Undirected
55;43;0.611595630645752;55 to 43;Undirected
55;44;0.5859071016311646;55 to 44;Undirected
55;45;0.529582679271698;55 to 45;Undirected
55;46;0.5056789517402649;55 to 46;Undirected
55;47;0.5892419815063477;55 to 47;Undirected
55;48;0.7466228008270264;55 to 48;Undirected
55;49;0.6831873655319214;55 to 49;Undirected
55;50;0.6780103445053101;55 to 50;Undirected
55;51;0.5050151348114014;55 to 51;Undirected
55;52;0.7393195629119873;55 to 52;Undirected
55;53;0.6456355452537537;55 to 53;Undirected
55;54;0.5277915596961975;55 to 54;Undirected
55;56;0.619071364402771;55 to 56;Undirected
55;57;0.6344602108001709;55 to 57;Undirected
55;58;0.5578083395957947;55 to 58;Undirected
55;59;0.6665594577789307;55 to 59;Undirected
55;60;0.7408314943313599;55 to 60;Undirected
55;63;0.7303136587142944;55 to 63;Undirected
55;64;0.764297366142273;55 to 64;Undirected
55;65;0.6025651693344116;55 to 65;Undirected
55;66;0.6145946979522705;55 to 66;Undirected
55;67;0.6698384284973145;55 to 67;Undirected
55;69;0.733234703540802;55 to 69;Undirected
55;70;0.7444442510604858;55 to 70;Undirected
55;72;0.6537975668907166;55 to 72;Undirected
55;74;0.5111472606658936;55 to 74;Undirected
55;75;0.579410970211029;55 to 75;Undirected
55;77;0.7135205864906311;55 to 77;Undirected
55;81;0.6971449851989746;55 to 81;Undirected
55;83;0.5002881288528442;55 to 83;Undirected
55;84;0.8567032814025879;55 to 84;Undirected
55;85;0.7523431777954102;55 to 85;Undirected
55;87;0.6538089513778687;55 to 87;Undirected
55;90;0.5630398988723755;55 to 90;Undirected
55;95;0.5436374545097351;55 to 95;Undirected
55;96;0.5975144505500793;55 to 96;Undirected
55;97;0.7030469179153442;55 to 97;Undirected
55;98;0.726406455039978;55 to 98;Undirected
55;99;0.8008147478103638;55 to 99;Undirected
55;101;0.6475492715835571;55 to 101;Undirected
55;102;0.8011234998703003;55 to 102;Undirected
55;103;0.7105813026428223;55 to 103;Undirected
55;104;0.5541532039642334;55 to 104;Undirected
55;105;0.7555444240570068;55 to 105;Undirected
55;106;0.7140336036682129;55 to 106;Undirected
55;107;0.5994787216186523;55 to 107;Undirected
55;108;0.6491668224334717;55 to 108;Undirected
55;109;0.5535735487937927;55 to 109;Undirected
55;110;0.7834627032279968;55 to 110;Undirected
55;130;0.6084088087081909;55 to 130;Undirected
56;31;0.533065140247345;56 to 31;Undirected
56;35;0.5991491675376892;56 to 35;Undirected
56;37;0.6657754182815552;56 to 37;Undirected
56;38;0.7445096969604492;56 to 38;Undirected
56;40;0.5996706485748291;56 to 40;Undirected
56;44;0.6307671070098877;56 to 44;Undirected
56;48;0.6745148301124573;56 to 48;Undirected
56;49;0.6109811663627625;56 to 49;Undirected
56;53;0.5256819725036621;56 to 53;Undirected
56;55;0.6190714240074158;56 to 55;Undirected
56;59;0.8916541337966919;56 to 59;Undirected
56;60;0.5280390977859497;56 to 60;Undirected
56;63;0.529142439365387;56 to 63;Undirected
56;66;0.8998568058013916;56 to 66;Undirected
56;67;0.5344423651695251;56 to 67;Undirected
56;70;0.6600403785705566;56 to 70;Undirected
56;73;0.7642474174499512;56 to 73;Undirected
56;81;0.7645266056060791;56 to 81;Undirected
56;83;0.512286365032196;56 to 83;Undirected
56;84;0.6773805022239685;56 to 84;Undirected
56;85;0.5281599164009094;56 to 85;Undirected
56;86;0.7641403675079346;56 to 86;Undirected
56;87;0.5447377562522888;56 to 87;Undirected
56;94;0.549623966217041;56 to 94;Undirected
56;98;0.5798133611679077;56 to 98;Undirected
56;102;0.776042103767395;56 to 102;Undirected
56;103;0.7339808940887451;56 to 103;Undirected
56;104;0.5694818496704102;56 to 104;Undirected
56;105;0.7482187151908875;56 to 105;Undirected
56;106;0.7412197589874268;56 to 106;Undirected
56;107;0.7458432912826538;56 to 107;Undirected
56;109;0.5561836957931519;56 to 109;Undirected
56;110;0.5816859006881714;56 to 110;Undirected
56;124;0.6015607118606567;56 to 124;Undirected
57;3;0.5520997047424316;57 to 3;Undirected
57;31;0.6733086109161377;57 to 31;Undirected
57;32;0.5911715030670166;57 to 32;Undirected
57;33;0.8392055630683899;57 to 33;Undirected
57;35;0.7426706552505493;57 to 35;Undirected
57;39;0.6793211698532104;57 to 39;Undirected
57;42;0.8339370489120483;57 to 42;Undirected
57;46;0.7888427972793579;57 to 46;Undirected
57;49;0.5906283259391785;57 to 49;Undirected
57;51;0.5173748731613159;57 to 51;Undirected
57;53;0.6304405331611633;57 to 53;Undirected
57;55;0.6344602704048157;57 to 55;Undirected
57;64;0.5584394931793213;57 to 64;Undirected
57;68;0.859809160232544;57 to 68;Undirected
57;74;0.8395341634750366;57 to 74;Undirected
57;75;0.6306053996086121;57 to 75;Undirected
57;77;0.5153135061264038;57 to 77;Undirected
57;84;0.6034294962882996;57 to 84;Undirected
57;90;0.8065775036811829;57 to 90;Undirected
57;95;0.8543668985366821;57 to 95;Undirected
57;97;0.7342551350593567;57 to 97;Undirected
57;98;0.5184312462806702;57 to 98;Undirected
57;99;0.8553513884544373;57 to 99;Undirected
57;102;0.5813653469085693;57 to 102;Undirected
57;122;0.5040817856788635;57 to 122;Undirected
57;130;0.707391083240509;57 to 130;Undirected
57;173;0.5142300128936768;57 to 173;Undirected
57;192;0.5106420516967773;57 to 192;Undirected
58;8;0.5219223499298096;58 to 8;Undirected
58;31;0.5808232426643372;58 to 31;Undirected
58;32;0.6674354672431946;58 to 32;Undirected
58;33;0.6172882318496704;58 to 33;Undirected
58;34;0.8129094839096069;58 to 34;Undirected
58;36;0.6642060279846191;58 to 36;Undirected
58;37;0.5479252934455872;58 to 37;Undirected
58;39;0.546849250793457;58 to 39;Undirected
58;41;0.7370193004608154;58 to 41;Undirected
58;42;0.5577372312545776;58 to 42;Undirected
58;45;0.8128302693367004;58 to 45;Undirected
58;47;0.6804498434066772;58 to 47;Undirected
58;48;0.5601741075515747;58 to 48;Undirected
58;50;0.6985617876052856;58 to 50;Undirected
58;52;0.6733822822570801;58 to 52;Undirected
58;53;0.5740068554878235;58 to 53;Undirected
58;55;0.5578083395957947;58 to 55;Undirected
58;59;0.5897585153579712;58 to 59;Undirected
58;60;0.5757437944412231;58 to 60;Undirected
58;65;0.810012936592102;58 to 65;Undirected
58;69;0.6608399152755737;58 to 69;Undirected
58;70;0.5452576279640198;58 to 70;Undirected
58;71;0.6121439933776855;58 to 71;Undirected
58;72;0.5373807549476624;58 to 72;Undirected
58;73;0.5106456279754639;58 to 73;Undirected
58;75;0.5657246112823486;58 to 75;Undirected
58;77;0.6236262917518616;58 to 77;Undirected
58;80;0.6737598776817322;58 to 80;Undirected
58;81;0.6309006214141846;58 to 81;Undirected
58;83;0.5496548414230347;58 to 83;Undirected
58;84;0.5992701649665833;58 to 84;Undirected
58;85;0.8333239555358887;58 to 85;Undirected
58;87;0.8395706415176392;58 to 87;Undirected
58;91;0.6181199550628662;58 to 91;Undirected
58;93;0.7064439058303833;58 to 93;Undirected
58;95;0.5132451057434082;58 to 95;Undirected
58;97;0.6340090036392212;58 to 97;Undirected
58;103;0.7353060245513916;58 to 103;Undirected
58;105;0.6151330471038818;58 to 105;Undirected
58;106;0.6670205593109131;58 to 106;Undirected
58;107;0.5879518985748291;58 to 107;Undirected
58;108;0.5525221228599548;58 to 108;Undirected
58;109;0.5842390656471252;58 to 109;Undirected
58;110;0.6332428455352783;58 to 110;Undirected
58;119;0.5343114137649536;58 to 119;Undirected
58;127;0.503270149230957;58 to 127;Undirected
59;31;0.6136685013771057;59 to 31;Undirected
59;34;0.7087079286575317;59 to 34;Undirected
59;35;0.6169061064720154;59 to 35;Undirected
59;36;0.657250165939331;59 to 36;Undirected
59;37;0.7580207586288452;59 to 37;Undirected
59;38;0.8206691741943359;59 to 38;Undirected
59;39;0.5933191776275635;59 to 39;Undirected
59;40;0.7144128084182739;59 to 40;Undirected
59;41;0.5513938665390015;59 to 41;Undirected
59;42;0.5290971398353577;59 to 42;Undirected
59;43;0.5848504304885864;59 to 43;Undirected
59;44;0.6856107115745544;59 to 44;Undirected
59;45;0.5521460771560669;59 to 45;Undirected
59;47;0.5768002271652222;59 to 47;Undirected
59;48;0.6774117350578308;59 to 48;Undirected
59;49;0.724663496017456;59 to 49;Undirected
59;52;0.6443948745727539;59 to 52;Undirected
59;53;0.6935951709747314;59 to 53;Undirected
59;55;0.6665594577789307;59 to 55;Undirected
59;56;0.8916541337966919;59 to 56;Undirected
59;58;0.5897585153579712;59 to 58;Undirected
59;60;0.6436099410057068;59 to 60;Undirected
59;61;0.5478959083557129;59 to 61;Undirected
59;63;0.5522896647453308;59 to 63;Undirected
59;65;0.6439104676246643;59 to 65;Undirected
59;66;0.8187956809997559;59 to 66;Undirected
59;67;0.6403707265853882;59 to 67;Undirected
59;69;0.6637035608291626;59 to 69;Undirected
59;70;0.6233768463134766;59 to 70;Undirected
59;72;0.5632860660552979;59 to 72;Undirected
59;73;0.7250502109527588;59 to 73;Undirected
59;81;0.8504614233970642;59 to 81;Undirected
59;83;0.6031217575073242;59 to 83;Undirected
59;84;0.7397528886795044;59 to 84;Undirected
59;85;0.6960722208023071;59 to 85;Undirected
59;86;0.7624714374542236;59 to 86;Undirected
59;87;0.7121995687484741;59 to 87;Undirected
59;96;0.6373929977416992;59 to 96;Undirected
59;98;0.5852397680282593;59 to 98;Undirected
59;101;0.5752813816070557;59 to 101;Undirected
59;102;0.7099000215530396;59 to 102;Undirected
59;103;0.8174841403961182;59 to 103;Undirected
59;104;0.6738547086715698;59 to 104;Undirected
59;105;0.7166018486022949;59 to 105;Undirected
59;106;0.8392486572265625;59 to 106;Undirected
59;107;0.7755594849586487;59 to 107;Undirected
59;108;0.6687222719192505;59 to 108;Undirected
59;109;0.5302019715309143;59 to 109;Undirected
59;110;0.6549487709999084;59 to 110;Undirected
59;111;0.5845365524291992;59 to 111;Undirected
59;147;0.5778423547744751;59 to 147;Undirected
60;34;0.6527870297431946;60 to 34;Undirected
60;35;0.5996180176734924;60 to 35;Undirected
60;36;0.8279299736022949;60 to 36;Undirected
60;37;0.8625204563140869;60 to 37;Undirected
60;38;0.8144661784172058;60 to 38;Undirected
60;39;0.8351419568061829;60 to 39;Undirected
60;40;0.7868016958236694;60 to 40;Undirected
60;41;0.7573575973510742;60 to 41;Undirected
60;43;0.8147566318511963;60 to 43;Undirected
60;44;0.5097132921218872;60 to 44;Undirected
60;45;0.5999865531921387;60 to 45;Undirected
60;47;0.6241923570632935;60 to 47;Undirected
60;48;0.7425439357757568;60 to 48;Undirected
60;49;0.6698876023292542;60 to 49;Undirected
60;50;0.7923189401626587;60 to 50;Undirected
60;52;0.6721209287643433;60 to 52;Undirected
60;55;0.7408314943313599;60 to 55;Undirected
60;56;0.5280390977859497;60 to 56;Undirected
60;58;0.5757437944412231;60 to 58;Undirected
60;59;0.643609881401062;60 to 59;Undirected
60;61;0.6066100001335144;60 to 61;Undirected
60;63;0.8092135787010193;60 to 63;Undirected
60;64;0.504105269908905;60 to 64;Undirected
60;65;0.6269547939300537;60 to 65;Undirected
60;67;0.7423322200775146;60 to 67;Undirected
60;69;0.896013617515564;60 to 69;Undirected
60;70;0.6281862258911133;60 to 70;Undirected
60;72;0.8284722566604614;60 to 72;Undirected
60;75;0.5559548139572144;60 to 75;Undirected
60;77;0.7117801308631897;60 to 77;Undirected
60;81;0.8327851891517639;60 to 81;Undirected
60;83;0.507847785949707;60 to 83;Undirected
60;84;0.7936968803405762;60 to 84;Undirected
60;85;0.8667880296707153;60 to 85;Undirected
60;87;0.6623522639274597;60 to 87;Undirected
60;93;0.6063098907470703;60 to 93;Undirected
60;96;0.8137080669403076;60 to 96;Undirected
60;97;0.5755344033241272;60 to 97;Undirected
60;98;0.7145310640335083;60 to 98;Undirected
60;101;0.7306432723999023;60 to 101;Undirected
60;102;0.5805455446243286;60 to 102;Undirected
60;103;0.7110551595687866;60 to 103;Undirected
60;104;0.7060410976409912;60 to 104;Undirected
60;105;0.7770190834999084;60 to 105;Undirected
60;106;0.6743065118789673;60 to 106;Undirected
60;107;0.6183763742446899;60 to 107;Undirected
60;108;0.6854381561279297;60 to 108;Undirected
60;109;0.6248474717140198;60 to 109;Undirected
60;110;0.8348709344863892;60 to 110;Undirected
60;111;0.5948349237442017;60 to 111;Undirected
60;130;0.5637910962104797;60 to 130;Undirected
60;147;0.5840734243392944;60 to 147;Undirected
61;3;0.6409352421760559;61 to 3;Undirected
61;10;0.5861268639564514;61 to 10;Undirected
61;18;0.5638620853424072;61 to 18;Undirected
61;20;0.5171650052070618;61 to 20;Undirected
61;30;0.5641786456108093;61 to 30;Undirected
61;36;0.5741637945175171;61 to 36;Undirected
61;37;0.6153342723846436;61 to 37;Undirected
61;38;0.6478040218353271;61 to 38;Undirected
61;39;0.6706733703613281;61 to 39;Undirected
61;40;0.7756818532943726;61 to 40;Undirected
61;43;0.7992308735847473;61 to 43;Undirected
61;45;0.5551699995994568;61 to 45;Undirected
61;47;0.6194449067115784;61 to 47;Undirected
61;48;0.6954143047332764;61 to 48;Undirected
61;49;0.7469007968902588;61 to 49;Undirected
61;51;0.5199735164642334;61 to 51;Undirected
61;54;0.5201303362846375;61 to 54;Undirected
61;59;0.5478958487510681;61 to 59;Undirected
61;60;0.6066100001335144;61 to 60;Undirected
61;63;0.7741754055023193;61 to 63;Undirected
61;67;0.5092037320137024;61 to 67;Undirected
61;69;0.6908046007156372;61 to 69;Undirected
61;72;0.6765270829200745;61 to 72;Undirected
61;77;0.655147910118103;61 to 77;Undirected
61;81;0.6501662731170654;61 to 81;Undirected
61;83;0.5998441576957703;61 to 83;Undirected
61;84;0.6788540482521057;61 to 84;Undirected
61;86;0.6014924645423889;61 to 86;Undirected
61;90;0.5105117559432983;61 to 90;Undirected
61;92;0.5777429938316345;61 to 92;Undirected
61;96;0.7646714448928833;61 to 96;Undirected
61;97;0.5191159248352051;61 to 97;Undirected
61;98;0.7663650512695312;61 to 98;Undirected
61;99;0.5528551340103149;61 to 99;Undirected
61;101;0.7949486374855042;61 to 101;Undirected
61;102;0.552749514579773;61 to 102;Undirected
61;103;0.578203558921814;61 to 103;Undirected
61;104;0.7557260990142822;61 to 104;Undirected
61;105;0.5959581136703491;61 to 105;Undirected
61;107;0.5716049075126648;61 to 107;Undirected
61;108;0.6486943364143372;61 to 108;Undirected
61;110;0.5676273107528687;61 to 110;Undirected
61;111;0.792048990726471;61 to 111;Undirected
61;130;0.6308413743972778;61 to 130;Undirected
61;131;0.7315361499786377;61 to 131;Undirected
61;150;0.5141634345054626;61 to 150;Undirected
61;157;0.6072900295257568;61 to 157;Undirected
61;160;0.7226904630661011;61 to 160;Undirected
62;1;0.6797292828559875;62 to 1;Undirected
62;31;0.7412481307983398;62 to 31;Undirected
62;32;0.5239485502243042;62 to 32;Undirected
62;33;0.6471543312072754;62 to 33;Undirected
62;41;0.6082652807235718;62 to 41;Undirected
62;71;0.8120561838150024;62 to 71;Undirected
62;73;0.6453045606613159;62 to 73;Undirected
62;75;0.7842488884925842;62 to 75;Undirected
62;82;0.9009324312210083;62 to 82;Undirected
62;91;0.806023120880127;62 to 91;Undirected
62;93;0.7274447679519653;62 to 93;Undirected
62;109;0.7912479639053345;62 to 109;Undirected
62;122;0.7875325083732605;62 to 122;Undirected
62;125;0.631467342376709;62 to 125;Undirected
62;126;0.6693506240844727;62 to 126;Undirected
62;152;0.6149293780326843;62 to 152;Undirected
62;153;0.6536092758178711;62 to 153;Undirected
62;186;0.7267469167709351;62 to 186;Undirected
62;187;0.5581806898117065;62 to 187;Undirected
62;189;0.5193592309951782;62 to 189;Undirected
62;192;0.6524561643600464;62 to 192;Undirected
62;197;0.5847604274749756;62 to 197;Undirected
63;2;0.557410478591919;63 to 2;Undirected
63;3;0.6181835532188416;63 to 3;Undirected
63;4;0.5826694965362549;63 to 4;Undirected
63;6;0.6498603820800781;63 to 6;Undirected
63;22;0.5037009716033936;63 to 22;Undirected
63;34;0.5457646250724792;63 to 34;Undirected
63;35;0.6480923891067505;63 to 35;Undirected
63;36;0.8291561007499695;63 to 36;Undirected
63;37;0.8203047513961792;63 to 37;Undirected
63;38;0.7963094711303711;63 to 38;Undirected
63;39;0.8258684873580933;63 to 39;Undirected
63;40;0.8717736005783081;63 to 40;Undirected
63;41;0.5074623227119446;63 to 41;Undirected
63;43;0.8514752388000488;63 to 43;Undirected
63;44;0.7174942493438721;63 to 44;Undirected
63;45;0.6486919522285461;63 to 45;Undirected
63;47;0.7567818760871887;63 to 47;Undirected
63;48;0.9097587466239929;63 to 48;Undirected
63;49;0.7838771939277649;63 to 49;Undirected
63;50;0.6610095500946045;63 to 50;Undirected
63;51;0.5000813603401184;63 to 51;Undirected
63;52;0.6309467554092407;63 to 52;Undirected
63;53;0.5081879496574402;63 to 53;Undirected
63;54;0.6210078597068787;63 to 54;Undirected
63;55;0.7303136587142944;63 to 55;Undirected
63;56;0.529142439365387;63 to 56;Undirected
63;59;0.5522896647453308;63 to 59;Undirected
63;60;0.8092135787010193;63 to 60;Undirected
63;61;0.7741754055023193;63 to 61;Undirected
63;64;0.6702572107315063;63 to 64;Undirected
63;65;0.6186777353286743;63 to 65;Undirected
63;67;0.6868951916694641;63 to 67;Undirected
63;69;0.8278073668479919;63 to 69;Undirected
63;70;0.6425369381904602;63 to 70;Undirected
63;72;0.8756886720657349;63 to 72;Undirected
63;77;0.7869913578033447;63 to 77;Undirected
63;81;0.816185474395752;63 to 81;Undirected
63;83;0.7302571535110474;63 to 83;Undirected
63;84;0.8726056814193726;63 to 84;Undirected
63;85;0.7064030170440674;63 to 85;Undirected
63;86;0.5666847229003906;63 to 86;Undirected
63;87;0.5538229942321777;63 to 87;Undirected
63;92;0.5863507390022278;63 to 92;Undirected
63;96;0.8573359251022339;63 to 96;Undirected
63;97;0.6262988448143005;63 to 97;Undirected
63;98;0.8745432496070862;63 to 98;Undirected
63;99;0.6958445310592651;63 to 99;Undirected
63;101;0.8701586723327637;63 to 101;Undirected
63;102;0.7089086771011353;63 to 102;Undirected
63;103;0.7204488515853882;63 to 103;Undirected
63;104;0.8260988593101501;63 to 104;Undirected
63;105;0.7883207201957703;63 to 105;Undirected
63;106;0.700221061706543;63 to 106;Undirected
63;107;0.7350591421127319;63 to 107;Undirected
63;108;0.7418240308761597;63 to 108;Undirected
63;110;0.788489043712616;63 to 110;Undirected
63;111;0.6510509848594666;63 to 111;Undirected
63;112;0.5129302144050598;63 to 112;Undirected
63;114;0.6842182874679565;63 to 114;Undirected
63;129;0.6031063199043274;63 to 129;Undirected
63;130;0.7296936511993408;63 to 130;Undirected
63;133;0.5854347944259644;63 to 133;Undirected
63;147;0.609544038772583;63 to 147;Undirected
63;149;0.6280359029769897;63 to 149;Undirected
63;150;0.6332257986068726;63 to 150;Undirected
63;152;0.550859272480011;63 to 152;Undirected
63;158;0.5194249153137207;63 to 158;Undirected
63;159;0.5324304699897766;63 to 159;Undirected
63;160;0.7207421064376831;63 to 160;Undirected
63;183;0.5490455031394958;63 to 183;Undirected
63;187;0.530083954334259;63 to 187;Undirected
63;192;0.5207802653312683;63 to 192;Undirected
64;6;0.6360024213790894;64 to 6;Undirected
64;16;0.7788915634155273;64 to 16;Undirected
64;17;0.7586171627044678;64 to 17;Undirected
64;35;0.8637064695358276;64 to 35;Undirected
64;36;0.6408777236938477;64 to 36;Undirected
64;38;0.6392636299133301;64 to 38;Undirected
64;39;0.67867112159729;64 to 39;Undirected
64;40;0.7060729265213013;64 to 40;Undirected
64;43;0.629416823387146;64 to 43;Undirected
64;44;0.6421263217926025;64 to 44;Undirected
64;48;0.6033388376235962;64 to 48;Undirected
64;49;0.6941859126091003;64 to 49;Undirected
64;52;0.5825428366661072;64 to 52;Undirected
64;53;0.6304540634155273;64 to 53;Undirected
64;54;0.5449106693267822;64 to 54;Undirected
64;55;0.764297366142273;64 to 55;Undirected
64;57;0.5584394931793213;64 to 57;Undirected
64;60;0.5041052103042603;64 to 60;Undirected
64;63;0.6702572107315063;64 to 63;Undirected
64;67;0.7711582183837891;64 to 67;Undirected
64;69;0.5146200060844421;64 to 69;Undirected
64;70;0.6024801731109619;64 to 70;Undirected
64;72;0.6077597737312317;64 to 72;Undirected
64;77;0.5413341522216797;64 to 77;Undirected
64;81;0.5120836496353149;64 to 81;Undirected
64;83;0.5058173537254333;64 to 83;Undirected
64;84;0.6793144941329956;64 to 84;Undirected
64;92;0.6769424080848694;64 to 92;Undirected
64;96;0.5870479345321655;64 to 96;Undirected
64;97;0.6134368181228638;64 to 97;Undirected
64;98;0.7067168951034546;64 to 98;Undirected
64;99;0.7525345087051392;64 to 99;Undirected
64;101;0.6893631219863892;64 to 101;Undirected
64;102;0.7543997764587402;64 to 102;Undirected
64;103;0.503037691116333;64 to 103;Undirected
64;106;0.5672914385795593;64 to 106;Undirected
64;108;0.6416116952896118;64 to 108;Undirected
64;110;0.5922693014144897;64 to 110;Undirected
64;113;0.6578561067581177;64 to 113;Undirected
64;114;0.591562032699585;64 to 114;Undirected
64;129;0.5345429182052612;64 to 129;Undirected
64;130;0.5815974473953247;64 to 130;Undirected
64;187;0.5191094875335693;64 to 187;Undirected
65;0;0.5493877530097961;65 to 0;Undirected
65;2;0.5408858060836792;65 to 2;Undirected
65;3;0.6475948095321655;65 to 3;Undirected
65;31;0.5583778023719788;65 to 31;Undirected
65;32;0.6284789443016052;65 to 32;Undirected
65;33;0.6233339309692383;65 to 33;Undirected
65;34;0.7278056740760803;65 to 34;Undirected
65;36;0.6385501623153687;65 to 36;Undirected
65;37;0.7002042531967163;65 to 37;Undirected
65;38;0.5497123599052429;65 to 38;Undirected
65;39;0.6719838380813599;65 to 39;Undirected
65;40;0.6712930202484131;65 to 40;Undirected
65;41;0.7186344861984253;65 to 41;Undirected
65;42;0.5023453831672668;65 to 42;Undirected
65;43;0.6039031147956848;65 to 43;Undirected
65;44;0.5335654020309448;65 to 44;Undirected
65;45;0.8219921588897705;65 to 45;Undirected
65;47;0.9185016751289368;65 to 47;Undirected
65;48;0.6680863499641418;65 to 48;Undirected
65;49;0.675165057182312;65 to 49;Undirected
65;50;0.5727963447570801;65 to 50;Undirected
65;51;0.5045989751815796;65 to 51;Undirected
